File_Name,Transcription,Ground_Truth
6829-68771-0019.flac,"She was dressed in the regulation costume of the maids at Elmhurst, a plain black gown with a white apron and cap.",SHE WAS DRESSED IN THE REGULATION COSTUME OF THE MAIDS AT ELMHURST A PLAIN BLACK GOWN WITH WHITE APRON AND CAP
6829-68771-0020.flac,"Then she gave a little laugh and replied, No, Miss Beth, I'm Elizabeth Parsons.",THEN SHE GAVE A LITTLE LAUGH AND REPLIED NO MISS BETH I'M ELIZABETH PARSONS
6829-68771-0021.flac,"But it can't be, protested the girl.",BUT IT CAN'T BE PROTESTED THE GIRL
6829-68771-0022.flac,"I attend to the household bending, you know, and care for the linen.",I ATTEND TO THE HOUSEHOLD MENDING YOU KNOW AND CARE FOR THE LINEN
6829-68771-0023.flac,"You speak like an educated person, said Beth, wondering, where is your home?",YOU SPEAK LIKE AN EDUCATED PERSON SAID BETH WONDERINGLY WHERE IS YOUR HOME
6829-68771-0024.flac,"For the first time, the maid seemed a little confused and her gaze wandered from the face of her visitor.",FOR THE FIRST TIME THE MAID SEEMED A LITTLE CONFUSED AND HER GAZE WANDERED FROM THE FACE OF HER VISITOR
6829-68771-0025.flac,"She sat down in a rocking chair and clasping her hands in her lap, rock slowly back and forth. I'm sorry, said Beth.",SHE SAT DOWN IN A ROCKING CHAIR AND CLASPING HER HANDS IN HER LAP ROCKED SLOWLY BACK AND FORTH I'M SORRY SAID BETH
6829-68771-0026.flac,Eliza Parsons shickerhead.,ELIZA PARSONS SHOOK HER HEAD
6829-68771-0027.flac,"They, they excite me in some way and I can't bear them. You must excuse me.",THEY THEY EXCITE ME IN SOME WAY AND I I CAN'T BEAR THEM YOU MUST EXCUSE ME
6829-68771-0028.flac,She even seemed mildly amused at the attention she attracted.,SHE EVEN SEEMED MILDLY AMUSED AT THE ATTENTION SHE ATTRACTED
6829-68771-0029.flac,"Beth was a beautiful girl, the handsomeist of the three cousins by far, yet Eliza surpassed her in natural charm and seemed well aware of the fact.",BETH WAS A BEAUTIFUL GIRL THE HANDSOMEST OF THE THREE COUSINS BY FAR YET ELIZA SURPASSED HER IN NATURAL CHARM AND SEEMED WELL AWARE OF THE FACT
6829-68771-0030.flac,"Her manner was neither independent nor assertive, but rather one of well-bred composure and calm reliance.",HER MANNER WAS NEITHER INDEPENDENT NOR ASSERTIVE BUT RATHER ONE OF WELL BRED COMPOSURE AND CALM RELIANCE
6829-68771-0031.flac,Her eyes wandered to the May's hands.,HER EYES WANDERED TO THE MAID'S HANDS
6829-68771-0032.flac,"However, her features and form might repress any evidence of nervousness. These hands told a different story.",HOWEVER HER FEATURES AND FORM MIGHT REPRESS ANY EVIDENCE OF NERVOUSNESS THESE HANDS TOLD A DIFFERENT STORY
6829-68771-0033.flac,"She rose quickly to her feet, with an impetuous gesture that made her visit her catch her breath.",SHE ROSE QUICKLY TO HER FEET WITH AN IMPETUOUS GESTURE THAT MADE HER VISITOR CATCH HER BREATH
6829-68771-0034.flac,"I wish I knew myself, she cried fiercely.",I WISH I KNEW MYSELF SHE CRIED FIERCELY
6829-68771-0035.flac,Will you leave me alone in my own room or must I go away to escape you?,WILL YOU LEAVE ME ALONE IN MY OWN ROOM OR MUST I GO AWAY TO ESCAPE YOU
6829-68771-0036.flac,Eliza close the door behind her with a decided slam and a key clicked in the lock.,ELIZA CLOSED THE DOOR BEHIND HER WITH A DECIDED SLAM AND A KEY CLICKED IN THE LOCK
6930-75918-0000.flac,Concord returned to its place amidst the tents.,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS
6930-75918-0001.flac,"The English forwarded to the French baskets of flowers, of which they had made a plantable provision to greet the arrival of the young princess. The French in return invited the English to a supper, which was to be given the next day.",THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY
6930-75918-0002.flac,"Congratulations, report in upon the Princess Everywhere, during her journey.",CONGRATULATIONS WERE POURED IN UPON THE PRINCESS EVERYWHERE DURING HER JOURNEY
6930-75918-0003.flac,"from the respect paid her on all sides, she seemed like a queen, and from the adoration with which she was treated by two or three, she appeared in object of worship. The queen mother gave the French the most affectionate reception. France was her native country, and she has suffered too much unhappiness in England for England to have made her forget friends.",FROM THE RESPECT PAID HER ON ALL SIDES SHE SEEMED LIKE A QUEEN AND FROM THE ADORATION WITH WHICH SHE WAS TREATED BY TWO OR THREE SHE APPEARED AN OBJECT OF WORSHIP THE QUEEN MOTHER GAVE THE FRENCH THE MOST AFFECTIONATE RECEPTION FRANCE WAS HER NATIVE COUNTRY AND SHE HAD SUFFERED TOO MUCH UNHAPPINESS IN ENGLAND FOR ENGLAND TO HAVE MADE HER FORGET FRANCE
6930-75918-0004.flac,"She taught her daughter, then, by her own affection for it, that love for a country where they had both been hospitably received and where a brilliant future opened for them.",SHE TAUGHT HER DAUGHTER THEN BY HER OWN AFFECTION FOR IT THAT LOVE FOR A COUNTRY WHERE THEY HAD BOTH BEEN HOSPITABLY RECEIVED AND WHERE A BRILLIANT FUTURE OPENED BEFORE THEM
6930-75918-0005.flac,"The count had thrown himself back on his seat, leaning his shoulders against the partition of the tent and remained thus. His face buried in his hands, with heaving chest and restless limbs.",THE COUNT HAD THROWN HIMSELF BACK ON HIS SEAT LEANING HIS SHOULDERS AGAINST THE PARTITION OF THE TENT AND REMAINED THUS HIS FACE BURIED IN HIS HANDS WITH HEAVING CHEST AND RESTLESS LIMBS
6930-75918-0006.flac,"This has indeed been a harassing day, continued the young man his eyes fixed upon his friend.",THIS HAS INDEED BEEN A HARASSING DAY CONTINUED THE YOUNG MAN HIS EYES FIXED UPON HIS FRIEND
6930-75918-0007.flac,You will be frank with me. I always am.,YOU WILL BE FRANK WITH ME I ALWAYS AM
6930-75918-0008.flac,Can you imagine my Buckingham has been so violent? I suspect,CAN YOU IMAGINE WHY BUCKINGHAM HAS BEEN SO VIOLENT I SUSPECT
6930-75918-0009.flac,"It is you who are mistaken, Rao. I have read his distress in his eyes in his every gesture and action the whole day.",IT IS YOU WHO ARE MISTAKEN RAOUL I HAVE READ HIS DISTRESS IN HIS EYES IN HIS EVERY GESTURE AND ACTION THE WHOLE DAY
6930-75918-0010.flac,I can perceive love clearly enough.,I CAN PERCEIVE LOVE CLEARLY ENOUGH
6930-75918-0011.flac,"I am convinced of what I say, said the count.",I AM CONVINCED OF WHAT I SAY SAID THE COUNT
6930-75918-0012.flac,It is annoyance then.,IT IS ANNOYANCE THEN
6930-75918-0013.flac,In those very terms I even had it more.,IN THOSE VERY TERMS I EVEN ADDED MORE
6930-75918-0014.flac,"But, continued Rauh, not interrupted by this movement of his friend, Heaven be praised the French who are pronounced to be thoughtless and indiscrete reckless even, are capable of bringing a calm and sound judgment to bear on matters of such high importance.",BUT CONTINUED RAOUL NOT INTERRUPTED BY THIS MOVEMENT OF HIS FRIEND HEAVEN BE PRAISED THE FRENCH WHO ARE PRONOUNCED TO BE THOUGHTLESS AND INDISCREET RECKLESS EVEN ARE CAPABLE OF BRINGING A CALM AND SOUND JUDGMENT TO BEAR ON MATTERS OF SUCH HIGH IMPORTANCE
6930-75918-0015.flac,"Thus, it is that the honor of three is saved, our country, our masters, and our own.",THUS IT IS THAT THE HONOR OF THREE IS SAVED OUR COUNTRY'S OUR MASTER'S AND OUR OWN
6930-75918-0016.flac,"Yes, I need repose. Many things have agitated me today, both in mind and body. When you return tomorrow, I shall no longer be the same man.",YES I NEED REPOSE MANY THINGS HAVE AGITATED ME TO DAY BOTH IN MIND AND BODY WHEN YOU RETURN TO MORROW I SHALL NO LONGER BE THE SAME MAN
6930-75918-0017.flac,"But in this friendly pressure, Rao could detect the nervous agitation of a great internal conflict.",BUT IN THIS FRIENDLY PRESSURE RAOUL COULD DETECT THE NERVOUS AGITATION OF A GREAT INTERNAL CONFLICT
6930-75918-0018.flac,"The night was clear, Starlet and Splendid. The tempest had passed away and the sweet influences of the evening had restored life, peace and security everywhere.",THE NIGHT WAS CLEAR STARLIT AND SPLENDID THE TEMPEST HAD PASSED AWAY AND THE SWEET INFLUENCES OF THE EVENING HAD RESTORED LIFE PEACE AND SECURITY EVERYWHERE
6930-75918-0019.flac,"Upon the large square in front of the hotel, the shadows of the tents intersected by the golden moon beams formed as it were a huge mosaic of jet and yellow flagstones.",UPON THE LARGE SQUARE IN FRONT OF THE HOTEL THE SHADOWS OF THE TENTS INTERSECTED BY THE GOLDEN MOONBEAMS FORMED AS IT WERE A HUGE MOSAIC OF JET AND YELLOW FLAGSTONES
6930-75918-0020.flac,"Brayla on, watched for some time, the conduct of the two lovers listened to the loud and unsillable slumbers of manicamp, who snored as empirically as though he was wearing his blue and golden instead of his violet suit.",BRAGELONNE WATCHED FOR SOME TIME THE CONDUCT OF THE TWO LOVERS LISTENED TO THE LOUD AND UNCIVIL SLUMBERS OF MANICAMP WHO SNORED AS IMPERIOUSLY AS THOUGH HE WAS WEARING HIS BLUE AND GOLD INSTEAD OF HIS VIOLET SUIT
6930-76324-0000.flac,Galia makes another discovery.,GOLIATH MAKES ANOTHER DISCOVERY
6930-76324-0001.flac,They were certainly known near the solution of their problem.,THEY WERE CERTAINLY NO NEARER THE SOLUTION OF THEIR PROBLEM
6930-76324-0002.flac,"The poor little things, cried Cynthia, think of them having been turned to the wall all these years.",THE POOR LITTLE THINGS CRIED CYNTHIA THINK OF THEM HAVING BEEN TURNED TO THE WALL ALL THESE YEARS
6930-76324-0003.flac,Now what is the sense of it? Two innocent babies like that.,NOW WHAT WAS THE SENSE OF IT TWO INNOCENT BABIES LIKE THAT
6930-76324-0004.flac,"But Joyce had not been listening, all at once she put down her candle on the table and faced her companion.",BUT JOYCE HAD NOT BEEN LISTENING ALL AT ONCE SHE PUT DOWN HER CANDLE ON THE TABLE AND FACED HER COMPANION
6930-76324-0005.flac,The twin brother did something she didn't like and she turned his picture to the wall.,THE TWIN BROTHER DID SOMETHING SHE DIDN'T LIKE AND SHE TURNED HIS PICTURE TO THE WALL
6930-76324-0006.flac,"hers happened to be on the same frame too, but she evidently didn't care about it.",HERS HAPPENED TO BE IN THE SAME FRAME TOO BUT SHE EVIDENTLY DIDN'T CARE ABOUT THAT
6930-76324-0007.flac,Now what have you to say since this bragg?,NOW WHAT HAVE YOU TO SAY CYNTHIA SPRAGUE
6930-76324-0008.flac,"I thought we were stumped again when I first saw that picture, but it's been some use after all.",I THOUGHT WE WERE STUMPED AGAIN WHEN I FIRST SAW THAT PICTURE BUT IT'S BEEN OF SOME USE AFTER ALL
6930-76324-0009.flac,Do you suppose the miniature was a copy of the same thing?,DO YOU SUPPOSE THE MINIATURE WAS A COPY OF THE SAME THING
6930-76324-0010.flac,What in the world is it? Query choice.,WHAT IN THE WORLD IS THAT QUERIED JOYCE
6930-76324-0011.flac,"It weren't me terribly ambicides. I'd like to see what this lovely furniture looks like without such quantities of dust all over it. Good, it's scheme sin!",THEY WORRY ME TERRIBLY AND BESIDES I'D LIKE TO SEE WHAT THIS LOVELY FURNITURE LOOKS LIKE WITHOUT SUCH QUANTITIES OF DUST ALL OVER IT GOOD SCHEME CYN
6930-76324-0012.flac,We'll come in here this afternoon with old clothes on and have a regular house cleaning.,WE'LL COME IN HERE THIS AFTERNOON WITH OLD CLOTHES ON AND HAVE A REGULAR HOUSE CLEANING
6930-76324-0013.flac,I can't hurt anything. I'm sure for we won't disturb things at all.,IT CAN'T HURT ANYTHING I'M SURE FOR WE WON'T DISTURB THINGS AT ALL
6930-76324-0014.flac,This thought however did not enter the heads of the enthusiastic pair.,THIS THOUGHT HOWEVER DID NOT ENTER THE HEADS OF THE ENTHUSIASTIC PAIR
6930-76324-0015.flac,Smuggling the house cleaning paraphernalia into the seller window unabserved that afternoon proved no easy task for Cynthia had added a whisk broom and dust pan to the outfit.,SMUGGLING THE HOUSE CLEANING PARAPHERNALIA INTO THE CELLAR WINDOW UNOBSERVED THAT AFTERNOON PROVED NO EASY TASK FOR CYNTHIA HAD ADDED A WHISK BROOM AND DUST PAN TO THE OUTFIT
6930-76324-0016.flac,The lure proved too much for him and he came sporting after it as friscally as a young kitten much to Cynthia's delight when she caught sight of him.,THE LURE PROVED TOO MUCH FOR HIM AND HE CAME SPORTING AFTER IT AS FRISKILY AS A YOUNG KITTEN MUCH TO CYNTHIA'S DELIGHT WHEN SHE CAUGHT SIGHT OF HIM
6930-76324-0017.flac,"Oh, let him come along, she urged. I do love to see him about that old house.",OH LET HIM COME ALONG SHE URGED I DO LOVE TO SEE HIM ABOUT THAT OLD HOUSE
6930-76324-0018.flac,He makes it sort of cozier.,HE MAKES IT SORT OF COZIER
6930-76324-0019.flac,Now let's dust the furniture and pictures.,NOW LET'S DUST THE FURNITURE AND PICTURES
6930-76324-0020.flac,"Yet, lino as it was, it had already made a vast difference in the aspect of the room.",YET LITTLE AS IT WAS IT HAD ALREADY MADE A VAST DIFFERENCE IN THE ASPECT OF THE ROOM
6930-76324-0021.flac,Surface dust at least had been removed and the fine old furniture gave a hint of its real elegance and polish.,SURFACE DUST AT LEAST HAD BEEN REMOVED AND THE FINE OLD FURNITURE GAVE A HINT OF ITS REAL ELEGANCE AND POLISH
6930-76324-0022.flac,Then she suddenly remarked.,THEN SHE SUDDENLY REMARKED
6930-76324-0023.flac,and my pocket money is getting lower again and you have it any left as usual.,AND MY POCKET MONEY IS GETTING LOW AGAIN AND YOU HAVEN'T ANY LEFT AS USUAL
6930-76324-0024.flac,They say illumination by candlelight is the prettiest in the world.,THEY SAY ILLUMINATION BY CANDLE LIGHT IS THE PRETTIEST IN THE WORLD
6930-76324-0025.flac,Why it's glyphus? Use wall the both cried peering in.,WHY IT'S GOLIATH AS USUAL THEY BOTH CRIED PEERING IN
6930-76324-0026.flac,is it hate the greatest for getting into odd corners?,ISN'T HE THE GREATEST FOR GETTING INTO ODD CORNERS
6930-76324-0027.flac,"Forgetting all their wearingess, they seize their candles and strie through the house, finding on occasional paper tucked away in some odd corner.",FORGETTING ALL THEIR WEARINESS THEY SEIZED THEIR CANDLES AND SCURRIED THROUGH THE HOUSE FINDING AN OCCASIONAL PAPER TUCKED AWAY IN SOME ODD CORNER
6930-76324-0028.flac,"Well, I'm convinced that the boarded up house mystery happened not earlier than April 16th, 1861 and probably not much later.",WELL I'M CONVINCED THAT THE BOARDED UP HOUSE MYSTERY HAPPENED NOT EARLIER THAN APRIL SIXTEENTH EIGHTEEN SIXTY ONE AND PROBABLY NOT MUCH LATER
6930-81414-0000.flac,"No words were spoken, no language was uttered, saved out of wailing and hissing, and that somehow was indistinct, as if it existed in fancy and not in reality.",NO WORDS WERE SPOKEN NO LANGUAGE WAS UTTERED SAVE THAT OF WAILING AND HISSING AND THAT SOMEHOW WAS INDISTINCT AS IF IT EXISTED IN FANCY AND NOT IN REALITY
6930-81414-0001.flac,I heard a noise behind. I turned and saw a caffer. His black eyes shining. While in his hand he held a gleaming knife. He lifted it above his head as if to strike. But I had the strength of ten men and I hurled him from me.,I HEARD A NOISE BEHIND I TURNED AND SAW KAFFAR HIS BLACK EYES SHINING WHILE IN HIS HAND HE HELD A GLEAMING KNIFE HE LIFTED IT ABOVE HIS HEAD AS IF TO STRIKE BUT I HAD THE STRENGTH OF TEN MEN AND I HURLED HIM FROM ME
6930-81414-0002.flac,Onward said a distant voice.,ONWARD SAID A DISTANT VOICE
6930-81414-0003.flac,No sound broke the stillness of the night.,NO SOUND BROKE THE STILLNESS OF THE NIGHT
6930-81414-0004.flac,"The story of its evil influence came back to me and in my bewildered condition, I wondered whether there was not some truth in what had been said.",THE STORY OF ITS EVIL INFLUENCE CAME BACK TO ME AND IN MY BEWILDERED CONDITION I WONDERED WHETHER THERE WAS NOT SOME TRUTH IN WHAT HAD BEEN SAID
6930-81414-0005.flac,What was that?,WHAT WAS THAT
6930-81414-0006.flac,"What then, a human hand, large and shapely appear distinctly on the surface of the pond?",WHAT THEN A HUMAN HAND LARGE AND SHAPELY APPEARED DISTINCTLY ON THE SURFACE OF THE POND
6930-81414-0007.flac,"Nothing more, not even the risk to which it might be attached.",NOTHING MORE NOT EVEN THE WRIST TO WHICH IT MIGHT BE ATTACHED
6930-81414-0008.flac,It did not back in or indeed move at all. It was as still as the hand of death.,IT DID NOT BECKON OR INDEED MOVE AT ALL IT WAS AS STILL AS THE HAND OF DEATH
6930-81414-0009.flac,I awoke to consciousness fighting at first it seemed as if I was fighting with the phantom but gradually my opponent became more real to me. It was caffir.,I AWOKE TO CONSCIOUSNESS FIGHTING AT FIRST IT SEEMED AS IF I WAS FIGHTING WITH A PHANTOM BUT GRADUALLY MY OPPONENT BECAME MORE REAL TO ME IT WAS KAFFAR
6930-81414-0010.flac,"A sound of voices, a flash of light.",A SOUND OF VOICES A FLASH OF LIGHT
6930-81414-0011.flac,A feeling of freedom and I was awake. Where?,A FEELING OF FREEDOM AND I WAS AWAKE WHERE
6930-81414-0012.flac,said in another voice which I recognise as well too. Capper.,SAID ANOTHER VOICE WHICH I RECOGNIZED AS VOLTAIRE'S KAFFAR
6930-81414-0013.flac,"I had scarcely known what I had been saying or doing up to this time, but as he spoke, I looked at my hand.",I HAD SCARCELY KNOWN WHAT I HAD BEEN SAYING OR DOING UP TO THIS TIME BUT AS HE SPOKE I LOOKED AT MY HAND
6930-81414-0014.flac,"In the light of the moon, I saw a knife, red with blood, and my hand too was also discolored.",IN THE LIGHT OF THE MOON I SAW A KNIFE RED WITH BLOOD AND MY HAND TOO WAS ALSO DISCOLOURED
6930-81414-0015.flac,"I do not know, I am dazed, be willdard.",I DO NOT KNOW I AM DAZED BEWILDERED
6930-81414-0016.flac,But that is Kaffer's knife.,BUT THAT IS KAFFAR'S KNIFE
6930-81414-0017.flac,I know he had it this very evening.,I KNOW HE HAD IT THIS VERY EVENING
6930-81414-0018.flac,"I remember saying, have we been together?",I REMEMBER SAYING HAVE WE BEEN TOGETHER
6930-81414-0019.flac,We'll chair picked up something from the ground and looked at it.,VOLTAIRE PICKED UP SOMETHING FROM THE GROUND AND LOOKED AT IT
6930-81414-0020.flac,I say you do know what this means and you must tell us.,I SAY YOU DO KNOW WHAT THIS MEANS AND YOU MUST TELL US
6930-81414-0021.flac,A terrible thought flashed into my mind.,A TERRIBLE THOUGHT FLASHED INTO MY MIND
6930-81414-0022.flac,I had again been acting under the influence of this man's power.,I HAD AGAIN BEEN ACTING UNDER THE INFLUENCE OF THIS MAN'S POWER
6930-81414-0023.flac,"Perchants 2, Kafer's death might serve him in good stead.",PERCHANCE TOO KAFFAR'S DEATH MIGHT SERVE HIM IN GOOD STEAD
6930-81414-0024.flac,My tongue refused to articulate my power of speech left me.,MY TONGUE REFUSED TO ARTICULATE MY POWER OF SPEECH LEFT ME
6930-81414-0025.flac,My position was too terrible.,MY POSITION WAS TOO TERRIBLE
6930-81414-0026.flac,My overwrought nerves yielded at last.,MY OVERWROUGHT NERVES YIELDED AT LAST
6930-81414-0027.flac,"For some time after that, I remembered nothing distinctly.",FOR SOME TIME AFTER THAT I REMEMBERED NOTHING DISTINCTLY
7021-79730-0000.flac,The three modes of management.,THE THREE MODES OF MANAGEMENT
7021-79730-0001.flac,To suppose that the object of this work is to aid in affecting such a substitution as that is entirely to mistake its nature and design.,TO SUPPOSE THAT THE OBJECT OF THIS WORK IS TO AID IN EFFECTING SUCH A SUBSTITUTION AS THAT IS ENTIRELY TO MISTAKE ITS NATURE AND DESIGN
7021-79730-0002.flac,by reason and affection.,BY REASON AND AFFECTION
7021-79730-0003.flac,"as the chase drives away. Mary stands bewildered and perplexed on the doorstep. Her mind in a tumult of excitement in which hatred of the doctor distrust and suspicion of her mother disappointment, vexation and ill-cumour, surge and swell among those delegate organizations on which the structure and development of the soul so closely depend, doing perhaps an irreparable injury.",AS THE CHAISE DRIVES AWAY MARY STANDS BEWILDERED AND PERPLEXED ON THE DOOR STEP HER MIND IN A TUMULT OF EXCITEMENT IN WHICH HATRED OF THE DOCTOR DISTRUST AND SUSPICION OF HER MOTHER DISAPPOINTMENT VEXATION AND ILL HUMOR SURGE AND SWELL AMONG THOSE DELICATE ORGANIZATIONS ON WHICH THE STRUCTURE AND DEVELOPMENT OF THE SOUL SO CLOSELY DEPEND DOING PERHAPS AN IRREPARABLE INJURY
7021-79730-0004.flac,"The mother, as soon as the chase is so far turned that Mary can no longer watch the expression of her confidence, goes away from the door with a smile of complacency and satisfaction on her face at the ingenuity and success of her little part of this.",THE MOTHER AS SOON AS THE CHAISE IS SO FAR TURNED THAT MARY CAN NO LONGER WATCH THE EXPRESSION OF HER COUNTENANCE GOES AWAY FROM THE DOOR WITH A SMILE OF COMPLACENCY AND SATISFACTION UPON HER FACE AT THE INGENUITY AND SUCCESS OF HER LITTLE ARTIFICE
7021-79730-0005.flac,"So you will be a good girl, I know, and not make any trouble. But we'll stay at home, contentedly. Won't you?",SO YOU WILL BE A GOOD GIRL I KNOW AND NOT MAKE ANY TROUBLE BUT WILL STAY AT HOME CONTENTEDLY WON'T YOU
7021-79730-0006.flac,The mother in managing the case in this way relies partly on convincing the reason of the child and partly on an appeal to her affection.,THE MOTHER IN MANAGING THE CASE IN THIS WAY RELIES PARTLY ON CONVINCING THE REASON OF THE CHILD AND PARTLY ON AN APPEAL TO HER AFFECTION
7021-79730-0007.flac,"If you should not be a good girl, but should show signs of making us any trouble. I shall have to send you out somewhere to the back part of the house until we are gone.",IF YOU SHOULD NOT BE A GOOD GIRL BUT SHOULD SHOW SIGNS OF MAKING US ANY TROUBLE I SHALL HAVE TO SEND YOU OUT SOMEWHERE TO THE BACK PART OF THE HOUSE UNTIL WE ARE GONE
7021-79730-0008.flac,"But this last supposition is almost always unnecessary. For if Mary has been habitually managed on this principle, she will not make any trouble.",BUT THIS LAST SUPPOSITION IS ALMOST ALWAYS UNNECESSARY FOR IF MARY HAS BEEN HABITUALLY MANAGED ON THIS PRINCIPLE SHE WILL NOT MAKE ANY TROUBLE
7021-79730-0009.flac,It is indeed true that the importance of tact and skill in the training of the young and of cultivating their reason and securing their affection cannot be overrated.,IT IS INDEED TRUE THAT THE IMPORTANCE OF TACT AND SKILL IN THE TRAINING OF THE YOUNG AND OF CULTIVATING THEIR REASON AND SECURING THEIR AFFECTION CAN NOT BE OVERRATED
7021-79740-0000.flac,"To such persons, these indirect modes of training children in habits of subordination to their will or rather of yielding to their influence are especially useful.",TO SUCH PERSONS THESE INDIRECT MODES OF TRAINING CHILDREN IN HABITS OF SUBORDINATION TO THEIR WILL OR RATHER OF YIELDING TO THEIR INFLUENCE ARE SPECIALLY USEFUL
7021-79740-0001.flac,"Della had a young sister named Maria, and a cousin whose name was Jane.",DELLA HAD A YOUNG SISTER NAMED MARIA AND A COUSIN WHOSE NAME WAS JANE
7021-79740-0002.flac,"Now, Delia can drive to obtain a great influence and a silency over the minds of the children by means of these dolls.",NOW DELIA CONTRIVED TO OBTAIN A GREAT INFLUENCE AND ASCENDENCY OVER THE MINDS OF THE CHILDREN BY MEANS OF THESE DOLLS
7021-79740-0003.flac,"To give an idea of these conversations, I will report one of them in full.",TO GIVE AN IDEA OF THESE CONVERSATIONS I WILL REPORT ONE OF THEM IN FULL
7021-79740-0004.flac,You have come and Della and Della was the name of Jane Stahl to make Rosalie a visit.,YOU HAVE COME ANDELLA ANDELLA WAS THE NAME OF JANE'S DOLL TO MAKE ROSALIE A VISIT
7021-79740-0005.flac,I am very glad.,I AM VERY GLAD
7021-79740-0006.flac,"I expect you have been a very good girl, and Ella, since you were here last.",I EXPECT YOU HAVE BEEN A VERY GOOD GIRL ANDELLA SINCE YOU WERE HERE LAST
7021-79740-0007.flac,"Then, turning to Jane, she asked in a somewhat altered tone. Has she been a good girl Jane?",THEN TURNING TO JANE SHE ASKED IN A SOMEWHAT ALTERED TONE HAS SHE BEEN A GOOD GIRL JANE
7021-79740-0008.flac,"For instance, one day the children had been playing upon the piata with blocks and other playthings, and finally had gone into the house, leaving all the things on the floor of the piata, instead of putting them away in their places as they ought to have done.",FOR INSTANCE ONE DAY THE CHILDREN HAD BEEN PLAYING UPON THE PIAZZA WITH BLOCKS AND OTHER PLAYTHINGS AND FINALLY HAD GONE INTO THE HOUSE LEAVING ALL THE THINGS ON THE FLOOR OF THE PIAZZA INSTEAD OF PUTTING THEM AWAY IN THEIR PLACES AS THEY OUGHT TO HAVE DONE
7021-79740-0009.flac,They were now playing with their dolls in the parlor.,THEY WERE NOW PLAYING WITH THEIR DOLLS IN THE PARLOR
7021-79740-0010.flac,"Deleia came to the parlor and with an air of great mystery, back in the children's side and said to them, in a whisper, leave and Della and Rosalie here and don't say a word to them.",DELIA CAME TO THE PARLOR AND WITH AN AIR OF GREAT MYSTERY BECKONED THE CHILDREN ASIDE AND SAID TO THEM IN A WHISPER LEAVE ANDELLA AND ROSALIE HERE AND DON'T SAY A WORD TO THEM
7021-79740-0011.flac,"So saying she led the way on tiptoe, followed by the children out of the room and round by a circuitous route to the Piazza. There!",SO SAYING SHE LED THE WAY ON TIPTOE FOLLOWED BY THE CHILDREN OUT OF THE ROOM AND ROUND BY A CIRCUITOUS ROUTE TO THE PIAZZA THERE
7021-79740-0012.flac,said she pointing to the play things. See?,SAID SHE POINTING TO THE PLAYTHINGS SEE
7021-79740-0013.flac,Put these playthings all away quick and carefully and we will not let them know anything about your leaving them out.,PUT THESE PLAYTHINGS ALL AWAY QUICK AND CAREFULLY AND WE WILL NOT LET THEM KNOW ANY THING ABOUT YOUR LEAVING THEM OUT
7021-79740-0014.flac,And this method of treating the case was much more effective in making them disposed to avoid committing a similar fault another time than any direct review or expressions of displeasure addressed personally to them would have been.,AND THIS METHOD OF TREATING THE CASE WAS MUCH MORE EFFECTUAL IN MAKING THEM DISPOSED TO AVOID COMMITTING A SIMILAR FAULT ANOTHER TIME THAN ANY DIRECT REBUKES OR EXPRESSIONS OF DISPLEASURE ADDRESSED PERSONALLY TO THEM WOULD HAVE BEEN
7021-79759-0000.flac,Nature of the effect produced by early impressions.,NATURE OF THE EFFECT PRODUCED BY EARLY IMPRESSIONS
7021-79759-0001.flac,That is comparatively nothing.,THAT IS COMPARATIVELY NOTHING
7021-79759-0002.flac,They are chiefly formed from combinations of the impressions made in childhood.,THEY ARE CHIEFLY FORMED FROM COMBINATIONS OF THE IMPRESSIONS MADE IN CHILDHOOD
7021-79759-0003.flac,vast importance and influence of this mental furnishing.,VAST IMPORTANCE AND INFLUENCE OF THIS MENTAL FURNISHING
7021-79759-0004.flac,"Without going to any such extreme as this, we can easily see on reflection how vast and influence on the ideas and conceptions, as well as on the principles of action in mature years must be exerted by the nature and character of the images which the period of the influence and childhood impress upon the mind.",WITHOUT GOING TO ANY SUCH EXTREME AS THIS WE CAN EASILY SEE ON REFLECTION HOW VAST AN INFLUENCE ON THE IDEAS AND CONCEPTIONS AS WELL AS ON THE PRINCIPLES OF ACTION IN MATURE YEARS MUST BE EXERTED BY THE NATURE AND CHARACTER OF THE IMAGES WHICH THE PERIOD OF INFANCY AND CHILDHOOD IMPRESSES UPON THE MIND
7021-79759-0005.flac,"The pain produced by an act of hasty and angry violence to which a father subjects his son may soon pass away, but the memory of it does not pass away with the pain.",THE PAIN PRODUCED BY AN ACT OF HASTY AND ANGRY VIOLENCE TO WHICH A FATHER SUBJECTS HIS SON MAY SOON PASS AWAY BUT THE MEMORY OF IT DOES NOT PASS AWAY WITH THE PAIN
7021-85628-0000.flac,But Anders cared nothing about that.,BUT ANDERS CARED NOTHING ABOUT THAT
